                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       42                        1                     -158                        0                      158 -0.9999944439971669E+000  0.1083601409166420E-001 -0.1674646105264342E-003  0.3112242175734874E+000  0.5870960069737247E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.8065142478902217E-001  0.1656794737369528E-002 -0.6621962766913673E-003  0.1580220005874251E-002 -0.7570596862372781E-003  0.2269930772607972E-009  0.6968220186499150E-005  0.2990540705229283E+008  0.4143921058067846E+033  0.8040875793801385E+001  0.3370790279593302E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8206042538946336E-001  0.1659410932965388E-002 -0.6676306404026399E-003  0.1580501787856525E-002 -0.7635279363170644E-003  0.2346218948176138E-009  0.7219481434860643E-005  0.2985246211685222E+008  0.4356625088598638E+033  0.8015075058088065E+001  0.3353599175565744E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8409525466695360E-001  0.1663307151302627E-002 -0.6755338862649859E-003  0.1581020085169116E-002 -0.7727385092343449E-003  0.2490455423036276E-009  0.7590683009680433E-005  0.2977472643178261E+008  0.4675681134394691E+033  0.7977310303972629E+001  0.3328483280561725E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8540394278588319E-001  0.1665887913177190E-002 -0.6806492229788966E-003  0.1581413339626350E-002 -0.7785946475599355E-003  0.2571230911399828E-009  0.7834575884483040E-005  0.2972386513875860E+008  0.4888385164925505E+033  0.7952661953824917E+001  0.3312124781584788E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8674192679344601E-001  0.1668588494571453E-002 -0.6859035894919401E-003  0.1581872265567055E-002 -0.7845108948415111E-003  0.2657800124635741E-009  0.8088043631178031E-005  0.2967107395250377E+008  0.5111987633126899E+033  0.7927109694545329E+001  0.3295200093696216E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8804395645169318E-001  0.1671277738811716E-002 -0.6910392109856016E-003  0.1582368627882676E-002 -0.7902060265994733E-003  0.2744241713618726E-009  0.8338729511436992E-005  0.2961900517330130E+008  0.5335590101328316E+033  0.7901952560823476E+001  0.3278566892507739E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8931252096853093E-001  0.1673956881146802E-002 -0.6960629299029850E-003  0.1582905767933263E-002 -0.7956864699019483E-003  0.2817192736460981E-009  0.8586796534812845E-005  0.2956760725703865E+008  0.5559192569529711E+033  0.7877161588280287E+001  0.3262205343246977E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9054984584648075E-001  0.1676627022406918E-002 -0.7009809488805588E-003  0.1583476680218004E-002 -0.8009707160542897E-003  0.2903364650822547E-009  0.8832375192240668E-005  0.2951683960518203E+008  0.5782795037731127E+033  0.7852714622084076E+001  0.3246099878004000E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9181050071920109E-001  0.1679406227635935E-002 -0.7060089306472803E-003  0.1584110850761816E-002 -0.8062846294924949E-003  0.2966535022020192E-009  0.9086267242064345E-005  0.2946447661557291E+008  0.6016246709016267E+033  0.7827541997960108E+001  0.3229546297781794E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9304132750157214E-001  0.1682177661838263E-002 -0.7109337438220408E-003  0.1584779276760804E-002 -0.8114077788406398E-003  0.3054676534089706E-009  0.9337733381640904E-005  0.2941273342513739E+008  0.6249698380301429E+033  0.7802709503131299E+001  0.3213246286961618E+017  0.0000000000000000E+000  0.0000000000000000E+000
