                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       40                        1                     -175                        3                      178 -0.9999970193071857E+000  0.9350814022345553E-002 -0.1697201852811472E-003  0.6412214192258461E-003  0.4371886144024707E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.7697868711178417E+000 -0.1246000018794790E-005 -0.1966807024228058E-005 -0.2541977670776728E-003  0.3421282925040163E-003 -0.9089151182559674E-012  0.1033808370051727E-007  0.2214146574782397E+007  0.1985582263707506E+035  0.3360381767635582E-002  0.1056329339839621E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7699584483398904E+000 -0.1358171891910377E-005 -0.1816087949510694E-005 -0.2281503259702921E-003  0.3556384620174043E-003 -0.8920081760196360E-012  0.1013145612844987E-007  0.2211721749955096E+007  0.1985591957383134E+035  0.3349591482105221E-002  0.1051780050785097E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7701300255619390E+000 -0.1458854749374839E-005 -0.1659469554300985E-005 -0.2014839573134779E-003  0.3672195316568803E-003 -0.8753905206658768E-012  0.9928792815547858E-008  0.2209298178731645E+007  0.1985601623984520E+035  0.3338827960568317E-002  0.1047247254816401E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7703016027839876E+000 -0.1547782894176951E-005 -0.1497802596048672E-005 -0.1743377608570480E-003  0.3768523721841608E-003 -0.8590587151881394E-012  0.9730009432727611E-008  0.2206876103921439E+007  0.1985611263383573E+035  0.3328090043319229E-002  0.1042730708341074E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7704979730529345E+000 -0.1634871777820182E-005 -0.1307708780213041E-005 -0.1428625398280584E-003  0.3854748774969058E-003 -0.8407200244347811E-012  0.9507243441251683E-008  0.2204105128479938E+007  0.1985622262928095E+035  0.3315835015430920E-002  0.1037581928443206E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7706943433218814E+000 -0.1706093313949299E-005 -0.1113418449837203E-005 -0.1111465101824356E-003  0.3915353702529892E-003 -0.8227433029198708E-012  0.9289336892105340E-008  0.2201335695320818E+007  0.1985633227867703E+035  0.3303615352700610E-002  0.1032454651436944E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7708907135908283E+000 -0.1761342526468538E-005 -0.9162208063024804E-006 -0.7939245591408181E-004  0.3950513493109940E-003 -0.8051199727591829E-012  0.9076154375688546E-008  0.2198569669901431E+007  0.1985644157716667E+035  0.3291423171122194E-002  0.1027347511448274E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7710394149906521E+000 -0.1792545274695921E-005 -0.7657073023487873E-006 -0.5543749211888613E-004  0.3960391562080678E-003 -0.7919973111491267E-012  0.8917694292990216E-008  0.2196478221265049E+007  0.1985652411131465E+035  0.3282205216974050E-002  0.1023492876665972E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7711881163904759E+000 -0.1814617666646211E-005 -0.6148099614823745E-006 -0.3165867533408782E-004  0.3956061320932079E-003 -0.7790715150141883E-012  0.8761838822391436E-008  0.2194388970390581E+007  0.1985660644796674E+035  0.3273001840252104E-002  0.1019649529726090E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7713368177902997E+000 -0.1827628326316715E-005 -0.4640699121858914E-006 -0.8138035571932001E-005  0.3937771493007853E-003 -0.7663403338470717E-012  0.8608552937216668E-008  0.2192301116306909E+007  0.1985668858505029E+035  0.3263816431180194E-002  0.1015817997807035E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7714855191901235E+000 -0.1831677081450193E-005 -0.3140186172026200E-006  0.1504461939288822E-004  0.3905816422791141E-003 -0.7538017155978330E-012  0.8457800952705303E-008  0.2190213866391782E+007  0.1985677052049761E+035  0.3254652372184123E-002  0.1011998810014267E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7716579778958237E+000 -0.1825327242794531E-005 -0.1415590442651413E-006  0.4140347706626570E-004  0.3852104076986788E-003 -0.7395023597517643E-012  0.8286125407157313E-008  0.2187793995735490E+007  0.1985686529791187E+035  0.3244050630291402E-002  0.1007584837220918E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7718304366015236E+000 -0.1807353822383534E-005  0.2848725514603461E-007  0.6708839907422507E-004  0.3781069734174816E-003 -0.7254547804449645E-012  0.8117720326561913E-008  0.2185375585845911E+007  0.1985695981296810E+035  0.3233474876287474E-002  0.1003186966910670E+013 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7720028953072238E+000 -0.1778059697553284E-005  0.1953584156872433E-006  0.9198927763505678E-004  0.3693383597650828E-003 -0.7116552431635607E-012  0.7952521270547784E-008  0.2182958421459695E+007  0.1985705406435614E+035  0.3222925904137109E-002  0.9988052784838395E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7721753540129238E+000 -0.1737795970349017E-005  0.3583226533099165E-006  0.1160019570272765E-003  0.3589782836117831E-003 -0.6980999135939482E-012  0.7790464911628523E-008  0.2180542289818190E+007  0.1985714805076972E+035  0.3212404505651522E-002  0.9944398521729590E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7723478127186238E+000 -0.1686959301279881E-005  0.5166811796505508E-006  0.1390286165800185E-003  0.3471066681909483E-003 -0.6847848685083706E-012  0.7631489078661987E-008  0.2178126980671647E+007  0.1985724177090647E+035  0.3201911470492998E-002  0.9900907690233922E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7725202714243240E+000 -0.1625989078093158E-005  0.6697708973960974E-006  0.1609781153570065E-003  0.3338091330232610E-003 -0.6717061095300928E-012  0.7475532792804060E-008  0.2175712286281925E+007  0.1985733522346792E+035  0.3191447586179590E-002  0.9857581108737908E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7726927301300240E+000 -0.1555364436624330E-005  0.8169668682159397E-006  0.1817662976974679E-003  0.3191764668174679E-003 -0.6588595788685991E-012  0.7322536294106350E-008  0.2173298001423687E+007  0.1985742840715949E+035  0.3181013638089816E-002  0.9814419603363600E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7728627792937157E+000 -0.1476774823369407E-005  0.9557668579749559E-006  0.2010521269901800E-003  0.3035337004650842E-003 -0.6464156932582175E-012  0.7174511644752159E-008  0.2170917949616229E+007  0.1985752003195685E+035  0.3170754499826259E-002  0.9772022227856925E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7730328284574073E+000 -0.1389826208933705E-005  0.1087747962133209E-005  0.2190674882822728E-003  0.2867809213599557E-003 -0.6341899168474409E-012  0.7029247638053597E-008  0.2168538618316179E+007  0.1985761140751980E+035  0.3160523335289097E-002  0.9729783249493065E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7732028776210988E+000 -0.1295073358535964E-005  0.1212431793232826E-005  0.2357530768261249E-003  0.2690167670456327E-003 -0.6221784352017339E-012  0.6886689617806059E-008  0.2166159989424600E+007  0.1985770253193488E+035  0.3150320065590378E-002  0.9687701971948196E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7733729267847904E+000 -0.1193096340617846E-005  0.1329383035769403E-005  0.2510569687134919E-003  0.2503426494486261E-003 -0.6103775073962398E-012  0.6746784380526004E-008  0.2163782044917758E+007  0.1985779340329402E+035  0.3140144612006420E-002  0.9645777703464529E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7735429759484821E+000 -0.1084497308097511E-005  0.1438210605584443E-005  0.2649347138847695E-003  0.2308622208536974E-003 -0.5987834707059849E-012  0.6609480149670476E-008  0.2161404766846887E+007  0.1985788401969456E+035  0.3129996895977450E-002  0.9604009756816083E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7737130251121737E+000 -0.9698972433148753E-006  0.1538568576954516E-005  0.2773493917856059E-003  0.2106808406021422E-003 -0.5873927438950042E-012  0.6474726544567711E-008  0.2159028137337953E+007  0.1985797437923914E+035  0.3119876839107267E-002  0.9562397449274800E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7738830742758652E+000 -0.8499326828543161E-006  0.1630156878032127E-005  0.2882716302271951E-003  0.1899050450395656E-003 -0.5762018292603285E-012  0.6342474545215862E-008  0.2156652138591412E+007  0.1985806448003582E+035  0.3109784363162863E-002  0.9520940102576711E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7740565273320893E+000 -0.7227153084544035E-006  0.1714280133142104E-005  0.2978522986071218E-003  0.1682125457156638E-003 -0.5649899076056129E-012  0.6210110832270219E-008  0.2154228991519263E+007  0.1985815612393110E+035  0.3099519315976431E-002  0.9478814015146327E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7742299803883134E+000 -0.5912898248031342E-006  0.1788796215189029E-005  0.3058423480321415E-003  0.1461270471176732E-003 -0.5539791193744857E-012  0.6080253487241603E-008  0.2151806213212457E+007  0.1985824751123828E+035  0.3089284342088036E-002  0.9436851076453999E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7744034334445373E+000 -0.4563605580536649E-006  0.1853536161358681E-005  0.3122346108514636E-003  0.1237620482765531E-003 -0.5431658291865979E-012  0.5952852323696816E-008  0.2149384064540402E+007  0.1985833864063800E+035  0.3079078320677536E-002  0.9395049064954418E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7745768865007615E+000 -0.3186344713752789E-006  0.1908381188271813E-005  0.3170298028373967E-003  0.1012300709011654E-003 -0.5325465828189461E-012  0.5827858784259477E-008  0.2146962803218087E+007  0.1985842951081481E+035  0.3068900133866301E-002  0.9353405754125312E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7747503395569855E+000 -0.1788176906606713E-006  0.1953262209972989E-005  0.3202363468342480E-003  0.7864212754750943E-004 -0.5221181032461006E-012  0.5705225897081050E-008  0.2144542683804528E+007  0.1985852012045719E+035  0.3058748666710874E-002  0.9311918912688927E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7749237926132095E+000 -0.3761211240218340E-007  0.1988159122687561E-005  0.3218701618665704E-003  0.5610720972555055E-004 -0.5118772829566778E-012  0.5584908230087125E-008  0.2142123957698592E+007  0.1985861046825753E+035  0.3048622807196482E-002  0.9270586304825587E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7750972456694336E+000  0.1042878912160132E-006  0.2013099865487100E-005  0.3219544196050048E-003  0.3373179809135490E-004 -0.5018211733961760E-012  0.5466861845364783E-008  0.2139706873132295E+007  0.1985870055291216E+035  0.3038521446230741E-002  0.9229405690380774E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7752461981973393E+000  0.2261907430554579E-006  0.2026625289054281E-005  0.3208120567635352E-003  0.1472118000653663E-004 -0.4933285015411811E-012  0.5367244600142854E-008  0.2137632287015019E+007  0.1985877770652320E+035  0.3029867359776805E-002  0.9194164377766571E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7753951507252451E+000  0.3476757894914980E-006  0.2032935840528942E-005  0.3185719193164506E-003 -0.4031659623165581E-005 -0.4849688363692921E-012  0.5269250477356680E-008  0.2135558550173343E+007  0.1985885467259507E+035  0.3021232798662672E-002  0.9159037078011602E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7755441032531509E+000  0.4683267963282995E-006  0.2032129934886135E-005  0.3152605408548169E-003 -0.2246515154483614E-004 -0.4767402352769643E-012  0.5172852202286571E-008  0.2133486015493252E+007  0.1985893144905740E+035  0.3012616337726200E-002  0.9124021247300803E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7756930557810566E+000  0.5877377122318863E-006  0.2024329268054934E-005  0.3109077872797516E-003 -0.4051999579604465E-004 -0.4686406970480571E-012  0.5078023602319554E-008  0.2131415032157694E+007  0.1985900803384482E+035  0.3004016555045670E-002  0.9089114335206796E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7758434990700263E+000  0.7066824504892963E-006  0.2009497502006095E-005  0.3054881117593579E-003 -0.5831319191964852E-004 -0.4605892655206699E-012  0.4983815603019398E-008  0.2129325205733170E+007  0.1985908519237827E+035  0.2995346374361322E-002  0.9053966375933441E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7759939423589959E+000  0.8235661599596801E-006  0.1987848092012462E-005  0.2990769060965749E-003 -0.7560618893539793E-004 -0.4526657775235813E-012  0.4891162795918197E-008  0.2127237003259508E+007  0.1985916215956409E+035  0.2986692968664788E-002  0.9018928661072805E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7761443856479654E+000  0.9380096468961310E-006  0.1959573092542861E-005  0.2917141660804467E-003 -0.9234580614308094E-004 -0.4448685581864030E-012  0.4800046238840681E-008  0.2125149913133887E+007  0.1985923893412264E+035  0.2978058317539401E-002  0.8984004064150686E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7762948289369350E+000  0.1049649127955789E-005  0.1924884834235741E-005  0.2834426008122957E-003 -0.1084817626567125E-003 -0.4371959006788224E-012  0.4710447079431493E-008  0.2123063429203949E+007  0.1985931551477748E+035  0.2969444395977270E-002  0.8949195470883949E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7764467976878147E+000  0.1159219454775749E-005  0.1883569994053547E-005  0.2742106342068548E-003 -0.1241202644452473E-003 -0.4295702824712396E-012  0.4621461295831183E-008  0.2120956044368766E+007  0.1985939267709601E+035  0.2960765562049920E-002  0.8914153642599019E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7765987664386943E+000  0.1265234301674745E-005  0.1836204690559571E-005  0.2641464839950761E-003 -0.1390492191104808E-003 -0.4220679750639267E-012  0.4533979259244725E-008  0.2118849272952693E+007  0.1985946964556829E+035  0.2952107858224634E-002  0.8879229675348064E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7767507351895739E+000  0.1367372699012705E-005  0.1783063549923703E-005  0.2533013124870283E-003 -0.1532267140824079E-003 -0.4146868819860743E-012  0.4447976317920850E-008  0.2116743675191772E+007  0.1985954641887749E+035  0.2943469091931966E-002  0.8844419895581652E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7769027039404536E+000  0.1465333514781008E-005  0.1724437263023664E-005  0.2417281981993015E-003 -0.1666144016231731E-003 -0.4074250154849036E-012  0.4363428819650609E-008  0.2114639805304958E+007  0.1985962299571013E+035  0.2934847075688864E-002  0.8809720617287025E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7770562341533094E+000  0.1559772397279853E-005  0.1659950362599437E-005  0.2293528637776646E-003 -0.1793022139842003E-003 -0.4002078764006928E-012  0.4279469449209850E-008  0.2112516556093029E+007  0.1985970016232095E+035  0.2926151609562598E-002  0.8774773888725894E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7772097643661653E+000  0.1649393821993078E-005  0.1590505406285200E-005  0.2163483893109678E-003 -0.1911164975767650E-003 -0.3931089118854373E-012  0.4196955953475459E-008  0.2110395133060845E+007  0.1985977713278635E+035  0.2917472938646818E-002  0.8739938974532327E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7773632945790212E+000  0.1733953118530740E-005  0.1516443390839978E-005  0.2027740257656231E-003 -0.2020290394995383E-003 -0.3861265533088405E-012  0.4115873260313392E-008  0.2108274742559953E+007  0.1985985390494549E+035  0.2908814006541919E-002  0.8705220091343115E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7775168247918770E+000  0.1813228776562215E-005  0.1438116195177549E-005  0.1886900964499004E-003 -0.2120154462537111E-003 -0.3792592271708475E-012  0.4036205953835870E-008  0.2106154599505491E+007  0.1985993047664279E+035  0.2900177749901813E-002  0.8670621476416511E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7776890692474484E+000  0.1895630167820773E-005  0.1345621375977099E-005  0.1723602176389991E-003 -0.2220911596884694E-003 -0.3716913808436787E-012  0.3948507777171064E-008  0.2103776186091597E+007  0.1986001614667864E+035  0.2890516351478483E-002  0.8631949343928274E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7778613137030196E+000  0.1970890415279973E-005  0.1248735209115579E-005  0.1555530890903076E-003 -0.2309525866190758E-003 -0.3642635493785708E-012  0.3862536346898300E-008  0.2101398412119634E+007  0.1986010157231056E+035  0.2880882322509793E-002  0.8593426281018820E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7780335581585909E+000  0.2038803908866527E-005  0.1147989051173169E-005  0.1383562376434566E-003 -0.2385828229878459E-003 -0.3569732673374329E-012  0.3778264682406226E-008  0.2099021299302856E+007  0.1986018675279839E+035  0.2871275495692246E-002  0.8555051631913254E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7782058026141623E+000  0.2099203309433409E-005  0.1043921291172427E-005  0.1208572008571106E-003 -0.2449710856065814E-003 -0.3498180985525894E-012  0.3695666205449655E-008  0.2096644869057630E+007  0.1986027168740431E+035  0.2861695704119144E-002  0.8516824741753528E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7783780470697336E+000  0.2151959519299427E-005  0.9370746799904974E-006  0.1031431128336507E-003 -0.2501126312709524E-003 -0.3427956419960434E-012  0.3614714718799586E-008  0.2094269142503217E+007  0.1986035637539283E+035  0.2852142781279747E-002  0.8478744956614069E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7785502915253047E+000  0.2196981472731710E-005  0.8279936980203307E-006  0.8530030120248736E-004 -0.2540086488975055E-003 -0.3359035364691072E-012  0.3535384383570970E-008  0.2091894140461517E+007  0.1986044081603083E+035  0.2842616561058414E-002  0.8440811623517213E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7787225359808762E+000  0.2234215751472440E-005  0.7172219727440271E-006  0.6741389693945196E-004 -0.2566661258274391E-003 -0.3291394641805652E-012  0.3457649695879613E-008  0.2089519883456802E+007  0.1986052500858751E+035  0.2833116877733756E-002  0.8403024090448478E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7788755804427244E+000  0.2260751403975490E-005  0.6178076472681262E-006  0.5155097393159915E-004 -0.2579979643894059E-003 -0.3232337696260240E-012  0.3389885215517395E-008  0.2087410544270382E+007  0.1986059961171071E+035  0.2824699776538574E-002  0.8369572995972400E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7790286249045727E+000  0.2281137104734551E-005  0.5178605540123866E-006  0.3577710182972549E-004 -0.2583742022841198E-003 -0.3174260897405448E-012  0.3323344780435406E-008  0.2085301546372956E+007  0.1986067402518265E+035  0.2816304619705924E-002  0.8336238170540708E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7791816693664210E+000  0.2295407787790505E-005  0.4177510457708974E-006  0.2014824246420579E-004 -0.2578106264728848E-003 -0.3117146918740998E-012  0.3258007756405774E-008  0.2083193624512490E+007  0.1986074824684879E+035  0.2807928576888391E-002  0.8303014899660428E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7793347138282692E+000  0.2303620024880590E-005  0.3178432490313061E-006  0.4718715859705036E-005 -0.2563262073660462E-003 -0.3060979093714409E-012  0.3193854236221835E-008  0.2081087505326481E+007  0.1986082227455987E+035  0.2799568824339388E-002  0.8269898454290800E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7794893617992520E+000  0.2305843595302715E-005  0.2174577280551093E-006 -0.1061638382299474E-004 -0.2539133564285791E-003 -0.3005169697268678E-012  0.3130213901766829E-008  0.2078961516569291E+007  0.1986089688281600E+035  0.2791136596951715E-002  0.8236541058969486E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7796440097702346E+000  0.2302061480472131E-005  0.1180013699080658E-006 -0.2564213611161331E-004 -0.2506084314209522E-003 -0.2950298635542132E-012  0.3067749632246717E-008  0.2076837275997234E+007  0.1986097129745942E+035  0.2782721279300177E-002  0.8203292682068141E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7797986577412174E+000  0.2292395134949727E-005  0.1982308724586877E-007 -0.4030844045858308E-004 -0.2464399537700938E-003 -0.2896352968714623E-012  0.3006447085281550E-008  0.2074714279253167E+007  0.1986104551714531E+035  0.2774324734673629E-002  0.8170155915000217E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7799533057122000E+000  0.2276985563080441E-005 -0.7673945827503144E-007 -0.5456745146705655E-004 -0.2414391311471886E-003 -0.2843319557216705E-012  0.2946291718801979E-008  0.2072592027626766E+007  0.1986111954053223E+035  0.2765948821936056E-002  0.8137133361691130E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7801043724500845E+000  0.2256539790737251E-005 -0.1691951882441020E-006 -0.6805961019419615E-004 -0.2357826193997040E-003 -0.2792380246888745E-012  0.2888619234581492E-008  0.2070519533119848E+007  0.1986119166216675E+035  0.2757787195145460E-002  0.8104986225523262E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7802554391879688E+000  0.2230931015816093E-005 -0.2595074609894193E-006 -0.8107973443206584E-004 -0.2293976400561072E-003 -0.2742285132123177E-012  0.2832009560888049E-008  0.2068447895116421E+007  0.1986126360041798E+035  0.2749644676300273E-002  0.8072946761560620E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7804065059258531E+000  0.2200339607667417E-005 -0.3473981035298665E-006 -0.9359026577355607E-004 -0.2223197796809885E-003 -0.2693021191811658E-012  0.2776447164192406E-008  0.2066377172303655E+007  0.1986133535398234E+035  0.2741521004821366E-002  0.8041014274616899E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7805575726637376E+000  0.2164960218891157E-005 -0.4326025872364912E-006 -0.1055561627255771E-003 -0.2145864329609907E-003 -0.2644575814761338E-012  0.2721916607413232E-008  0.2064307422715853E+007  0.1986140692155948E+035  0.2733415920708572E-002  0.8009188069747786E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7807102114308593E+000  0.2124562063133356E-005 -0.5157101145448963E-006 -0.1170603007200232E-003 -0.2061467188481403E-003 -0.2596446448615494E-012  0.2667851962581768E-008  0.2062217164663079E+007  0.1986147904697409E+035  0.2725245206767292E-002  0.7977138165252656E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7808628501979809E+000  0.2079715444214073E-005 -0.5955773373861468E-006 -0.1279445855685983E-003 -0.1971194447615504E-003 -0.2549128744158163E-012  0.2614809752044070E-008  0.2060127903463368E+007  0.1986155098649176E+035  0.2717093427690258E-002  0.7945196290598331E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7810154889651026E+000  0.2030659431022374E-005 -0.6719778189725865E-006 -0.1381811319514461E-003 -0.1875477394685773E-003 -0.2502610453013861E-012  0.2562774685523089E-008  0.2058039578821820E+007  0.1986162273879928E+035  0.2708960754714221E-002  0.7913362403131162E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7811681277322242E+000  0.1977643770373270E-005 -0.7447017887532485E-006 -0.1477449291154754E-003 -0.1774758946487071E-003 -0.2456879297577627E-012  0.2511731518547712E-008  0.2055952131089644E+007  0.1986169430258675E+035  0.2700847358654457E-002  0.7881636463129811E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7813223766934483E+000  0.1920311175395851E-005 -0.8142613567882919E-006 -0.1567036222661454E-003 -0.1668359636241758E-003 -0.2411454416072123E-012  0.2461143529231356E-008  0.2053843305462059E+007  0.1986176643184421E+035  0.2692668817758710E-002  0.7849686562995137E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7814766256546725E+000  0.1859476174284704E-005 -0.8796890907512102E-006 -0.1649329555070873E-003 -0.1557790795415400E-003 -0.2366809196750259E-012  0.2411537203198499E-008  0.2051735242068677E+007  0.1986183837266840E+035  0.2684510407202878E-002  0.7817847134098260E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7816308746158966E+000  0.1795422738534912E-005 -0.9408228359247333E-006 -0.1724162544253429E-003 -0.1443534115017408E-003 -0.2322930078510700E-012  0.2362895296077588E-008  0.2049628421630109E+007  0.1986191012370773E+035  0.2676370386883275E-002  0.7786115311421815E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7817851235771207E+000  0.1728441238617967E-005 -0.9975191991660660E-006 -0.1791399571388818E-003 -0.1326075363516911E-003 -0.2279803915213005E-012  0.2315200980238688E-008  0.2047523319534174E+007  0.1986198168361401E+035  0.2668247020765627E-002  0.7754488219537189E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7819410223734811E+000  0.1658070039474932E-005 -0.1050186074309273E-005 -0.1851530633676983E-003 -0.1204605157682701E-003 -0.2236970837927280E-012  0.2267944259895058E-008  0.2045397670169714E+007  0.1986205381723091E+035  0.2660052848428668E-002  0.7722627754015580E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7820969211698414E+000  0.1585319031934887E-005 -0.1098084276836703E-005 -0.1903718711580968E-003 -0.1080866898426326E-003 -0.2194884255430723E-012  0.2221625024252299E-008  0.2043273702586128E+007  0.1986212576007935E+035  0.2651875867375743E-002  0.7690874037014575E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7822528199662019E+000  0.1510500439471582E-005 -0.1141124840909936E-005 -0.1947918067801472E-003 -0.9553639503275297E-004 -0.2153532477729991E-012  0.2176228733238836E-008  0.2041151117268209E+007  0.1986219750995055E+035  0.2643717117583043E-002  0.7659228338199600E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7824087187625622E+000  0.1433928200779374E-005 -0.1179238587421921E-005 -0.1984113684016477E-003 -0.8285967152636327E-004 -0.2112904498337538E-012  0.2131740730772854E-008  0.2039029618096992E+007  0.1986226906464126E+035  0.2635577636536137E-002  0.7627691935476742E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7825837201210134E+000  0.1346281736159278E-005 -0.1216091745558373E-005 -0.2015231318340624E-003 -0.6854165883793882E-004 -0.2068158153082060E-012  0.2082873773619984E-008  0.2036649977718988E+007  0.1986234915864285E+035  0.2626462048534472E-002  0.7592418807701926E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7827587214794645E+000  0.1257265263277721E-005 -0.1246635035942944E-005 -0.2036351477702271E-003 -0.5419571781232047E-004 -0.2024296120035082E-012  0.2035107014337686E-008  0.2034272576300633E+007  0.1986242901562193E+035  0.2617367747848006E-002  0.7557278470433311E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7829337228379155E+000  0.1167319165509191E-005 -0.1270857918149807E-005 -0.2047585993371481E-003 -0.3988947475174646E-004 -0.1981304503897088E-012  0.1988420201347450E-008  0.2031896846990392E+007  0.1986250863417993E+035  0.2608296553735741E-002  0.7522273134167781E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7831087241963667E+000  0.1076878674222306E-005 -0.1288779589767261E-005 -0.2049090731424275E-003 -0.2568890758244989E-004 -0.1939168562549997E-012  0.1942792997756298E-008  0.2029522229878634E+007  0.1986258801292239E+035  0.2599250280574847E-002  0.7487405027096256E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7832837255548177E+000  0.9863719375562810E-006 -0.1300448239453697E-005 -0.2041063926880812E-003 -0.1165807278582044E-004 -0.1897872776392697E-012  0.1898205020423100E-008  0.2027148172014507E+007  0.1986266715045899E+035  0.2590230737871341E-002  0.7452676394653024E+012 -0.1000000000000000E+001  0.0000000000000000E+000
  0.7834587269132689E+000  0.8962181642130148E-006 -0.1305940180763762E-005 -0.2023744357891829E-003  0.2141153092864332E-005 -0.1857400936971372E-012  0.1854635875530311E-008  0.2024774127411775E+007  0.1986274604540345E+035  0.2581239730270673E-002  0.7418089499049391E+012 -0.1000000000000000E+001  0.0000000000000000E+000
